id_keep,prot_id,genome
NA,RFU80142.1,GCA_003012105
NA,RFU80144.1,GCA_003012105
NA,RFU80145.1,GCA_003012105
NA,RFU80146.1,GCA_003012105
NA,RFU80148.1,GCA_003012105
NA,RFU80151.1,GCA_003012105
NA,RFU80153.1,GCA_003012105
NA,RFU80026.1,GCA_003012105
NA,RFU80027.1,GCA_003012105
NA,RFU79544.1,GCA_003012105
NA,RFU79548.1,GCA_003012105
NA,RFU79549.1,GCA_003012105
NA,RFU79550.1,GCA_003012105
NA,RFU79552.1,GCA_003012105
NA,RFU79554.1,GCA_003012105
NA,RFU78902.1,GCA_003012105
NA,RFU78905.1,GCA_003012105
NA,RFU78909.1,GCA_003012105
NA,RFU78911.1,GCA_003012105
NA,RFU78915.1,GCA_003012105
NA,RFU78918.1,GCA_003012105
NA,RFU77895.1,GCA_003012105
NA,RFU77896.1,GCA_003012105
NA,RFU77898.1,GCA_003012105
NA,RFU77900.1,GCA_003012105
NA,RFU77902.1,GCA_003012105
NA,RFU77903.1,GCA_003012105
NA,RFU77905.1,GCA_003012105
NA,RFU77906.1,GCA_003012105
NA,RFU77392.1,GCA_003012105
NA,RFU77393.1,GCA_003012105
NA,RFU77394.1,GCA_003012105
NA,RFU77396.1,GCA_003012105
NA,RFU77398.1,GCA_003012105
NA,RFU77400.1,GCA_003012105
NA,RFU77401.1,GCA_003012105
NA,RFU75186.1,GCA_003012105
NA,RFU75189.1,GCA_003012105
NA,RFU75190.1,GCA_003012105
NA,RFU75191.1,GCA_003012105
NA,RFU75192.1,GCA_003012105
NA,RFU74745.1,GCA_003012105
NA,RFU74748.1,GCA_003012105
NA,RFU74754.1,GCA_003012105
NA,RFU74755.1,GCA_003012105
NA,RFU74758.1,GCA_003012105
NA,RFU74759.1,GCA_003012105
NA,RFU74762.1,GCA_003012105
NA,RFU74763.1,GCA_003012105
mix.component_48,RFU73963.1,GCA_003012105
mix.component_48,RFU73966.1,GCA_003012105
mix.component_48,RFU73969.1,GCA_003012105
mix.component_48,RFU73971.1,GCA_003012105
mix.component_51,RFU73008.1,GCA_003012105
mix.component_51,RFU73011.1,GCA_003012105
PKSI.component_21,RFU73008.1,GCA_003012105
PKSI.component_21,RFU73011.1,GCA_003012105
mix.component_108,RFU72953.1,GCA_003012105
PKSI.component_6,RFU72953.1,GCA_003012105
NA,RFU72712.1,GCA_003012105
mix.component_171,PTB59873.1,GCA_003025095
mix.component_171,PTB59875.1,GCA_003025095
mix.component_171,PTB59877.1,GCA_003025095
mix.component_171,PTB59879.1,GCA_003025095
mix.component_171,PTB59880.1,GCA_003025095
mix.component_171,PTB59885.1,GCA_003025095
mix.component_171,PTB59886.1,GCA_003025095
mix.component_171,PTB59887.1,GCA_003025095
PKSI.component_28,PTB59873.1,GCA_003025095
PKSI.component_28,PTB59875.1,GCA_003025095
PKSI.component_28,PTB59877.1,GCA_003025095
PKSI.component_28,PTB59879.1,GCA_003025095
PKSI.component_28,PTB59880.1,GCA_003025095
PKSI.component_28,PTB59885.1,GCA_003025095
PKSI.component_28,PTB59886.1,GCA_003025095
PKSI.component_28,PTB59887.1,GCA_003025095
mix.component_8,PTB59873.1,GCA_003025095
mix.component_8,PTB59875.1,GCA_003025095
mix.component_8,PTB59877.1,GCA_003025095
mix.component_8,PTB59879.1,GCA_003025095
mix.component_8,PTB59880.1,GCA_003025095
mix.component_8,PTB59885.1,GCA_003025095
mix.component_8,PTB59886.1,GCA_003025095
mix.component_8,PTB59887.1,GCA_003025095
NRPS.component_11,PTB59873.1,GCA_003025095
NRPS.component_11,PTB59875.1,GCA_003025095
NRPS.component_11,PTB59877.1,GCA_003025095
NRPS.component_11,PTB59879.1,GCA_003025095
NRPS.component_11,PTB59880.1,GCA_003025095
NRPS.component_11,PTB59885.1,GCA_003025095
NRPS.component_11,PTB59886.1,GCA_003025095
NRPS.component_11,PTB59887.1,GCA_003025095
PKS-NRP_Hybrids.component_6,PTB59873.1,GCA_003025095
PKS-NRP_Hybrids.component_6,PTB59875.1,GCA_003025095
PKS-NRP_Hybrids.component_6,PTB59877.1,GCA_003025095
PKS-NRP_Hybrids.component_6,PTB59879.1,GCA_003025095
PKS-NRP_Hybrids.component_6,PTB59880.1,GCA_003025095
PKS-NRP_Hybrids.component_6,PTB59885.1,GCA_003025095
PKS-NRP_Hybrids.component_6,PTB59886.1,GCA_003025095
PKS-NRP_Hybrids.component_6,PTB59887.1,GCA_003025095
PKSI.component_20,PTB59873.1,GCA_003025095
PKSI.component_20,PTB59875.1,GCA_003025095
PKSI.component_20,PTB59877.1,GCA_003025095
PKSI.component_20,PTB59879.1,GCA_003025095
PKSI.component_20,PTB59880.1,GCA_003025095
PKSI.component_20,PTB59885.1,GCA_003025095
PKSI.component_20,PTB59886.1,GCA_003025095
PKSI.component_20,PTB59887.1,GCA_003025095
mix.component_68,PTB59873.1,GCA_003025095
mix.component_68,PTB59875.1,GCA_003025095
mix.component_68,PTB59877.1,GCA_003025095
mix.component_68,PTB59879.1,GCA_003025095
mix.component_68,PTB59880.1,GCA_003025095
mix.component_68,PTB59885.1,GCA_003025095
mix.component_68,PTB59886.1,GCA_003025095
mix.component_68,PTB59887.1,GCA_003025095
PKSI.component_27,PTB59873.1,GCA_003025095
PKSI.component_27,PTB59875.1,GCA_003025095
PKSI.component_27,PTB59877.1,GCA_003025095
PKSI.component_27,PTB59879.1,GCA_003025095
PKSI.component_27,PTB59880.1,GCA_003025095
PKSI.component_27,PTB59885.1,GCA_003025095
PKSI.component_27,PTB59886.1,GCA_003025095
PKSI.component_27,PTB59887.1,GCA_003025095
mix.component_87,PTB59873.1,GCA_003025095
mix.component_87,PTB59875.1,GCA_003025095
mix.component_87,PTB59877.1,GCA_003025095
mix.component_87,PTB59879.1,GCA_003025095
Terpene.component_13,PTB59873.1,GCA_003025095
Terpene.component_13,PTB59875.1,GCA_003025095
Terpene.component_13,PTB59877.1,GCA_003025095
Terpene.component_13,PTB59879.1,GCA_003025095
mix.component_14,PTB59873.1,GCA_003025095
mix.component_14,PTB59875.1,GCA_003025095
mix.component_14,PTB59877.1,GCA_003025095
mix.component_14,PTB59879.1,GCA_003025095
mix.component_14,PTB59880.1,GCA_003025095
mix.component_14,PTB59885.1,GCA_003025095
mix.component_14,PTB59886.1,GCA_003025095
mix.component_14,PTB59887.1,GCA_003025095
PKSI.component_25,PTB59873.1,GCA_003025095
PKSI.component_25,PTB59875.1,GCA_003025095
PKSI.component_25,PTB59877.1,GCA_003025095
PKSI.component_25,PTB59879.1,GCA_003025095
PKSI.component_25,PTB59880.1,GCA_003025095
PKSI.component_25,PTB59885.1,GCA_003025095
PKSI.component_25,PTB59886.1,GCA_003025095
PKSI.component_25,PTB59887.1,GCA_003025095
mix.component_1,PTB58446.1,GCA_003025095
mix.component_1,PTB58447.1,GCA_003025095
mix.component_1,PTB58449.1,GCA_003025095
mix.component_1,PTB58451.1,GCA_003025095
mix.component_1,PTB58452.1,GCA_003025095
mix.component_1,PTB58454.1,GCA_003025095
mix.component_1,PTB58456.1,GCA_003025095
mix.component_1,PTB58457.1,GCA_003025095
mix.component_1,PTB58459.1,GCA_003025095
mix.component_1,PTB58460.1,GCA_003025095
mix.component_1,PTB58461.1,GCA_003025095
Others.component_1,PTB58446.1,GCA_003025095
Others.component_1,PTB58447.1,GCA_003025095
Others.component_1,PTB58449.1,GCA_003025095
Others.component_1,PTB58451.1,GCA_003025095
Others.component_1,PTB58452.1,GCA_003025095
Others.component_1,PTB58454.1,GCA_003025095
Others.component_1,PTB58456.1,GCA_003025095
Others.component_1,PTB58457.1,GCA_003025095
Others.component_1,PTB58459.1,GCA_003025095
Others.component_1,PTB58460.1,GCA_003025095
Others.component_1,PTB58461.1,GCA_003025095
mix.component_24,PTB58446.1,GCA_003025095
mix.component_24,PTB58447.1,GCA_003025095
mix.component_24,PTB58449.1,GCA_003025095
mix.component_24,PTB58451.1,GCA_003025095
mix.component_24,PTB58452.1,GCA_003025095
Terpene.component_5,PTB58446.1,GCA_003025095
Terpene.component_5,PTB58447.1,GCA_003025095
Terpene.component_5,PTB58449.1,GCA_003025095
Terpene.component_5,PTB58451.1,GCA_003025095
Terpene.component_5,PTB58452.1,GCA_003025095
mix.component_5,PTB58446.1,GCA_003025095
mix.component_5,PTB58447.1,GCA_003025095
mix.component_5,PTB58449.1,GCA_003025095
mix.component_5,PTB58451.1,GCA_003025095
mix.component_5,PTB58452.1,GCA_003025095
Terpene.component_6,PTB58446.1,GCA_003025095
Terpene.component_6,PTB58447.1,GCA_003025095
Terpene.component_6,PTB58449.1,GCA_003025095
Terpene.component_6,PTB58451.1,GCA_003025095
Terpene.component_6,PTB58452.1,GCA_003025095
mix.component_40,PTB58446.1,GCA_003025095
mix.component_40,PTB58447.1,GCA_003025095
mix.component_40,PTB58449.1,GCA_003025095
mix.component_40,PTB58451.1,GCA_003025095
mix.component_40,PTB58452.1,GCA_003025095
mix.component_40,PTB58454.1,GCA_003025095
mix.component_40,PTB58456.1,GCA_003025095
mix.component_40,PTB58457.1,GCA_003025095
mix.component_40,PTB58459.1,GCA_003025095
mix.component_40,PTB58460.1,GCA_003025095
mix.component_40,PTB58461.1,GCA_003025095
Others.component_12,PTB58446.1,GCA_003025095
Others.component_12,PTB58447.1,GCA_003025095
Others.component_12,PTB58449.1,GCA_003025095
Others.component_12,PTB58451.1,GCA_003025095
Others.component_12,PTB58452.1,GCA_003025095
Others.component_12,PTB58454.1,GCA_003025095
Others.component_12,PTB58456.1,GCA_003025095
Others.component_12,PTB58457.1,GCA_003025095
Others.component_12,PTB58459.1,GCA_003025095
Others.component_12,PTB58460.1,GCA_003025095
Others.component_12,PTB58461.1,GCA_003025095
mix.component_51,PTB57249.1,GCA_003025095
mix.component_51,PTB57250.1,GCA_003025095
mix.component_51,PTB57254.1,GCA_003025095
mix.component_51,PTB57258.1,GCA_003025095
mix.component_51,PTB57260.1,GCA_003025095
PKSI.component_21,PTB57249.1,GCA_003025095
PKSI.component_21,PTB57250.1,GCA_003025095
PKSI.component_21,PTB57254.1,GCA_003025095
PKSI.component_21,PTB57258.1,GCA_003025095
PKSI.component_21,PTB57260.1,GCA_003025095
mix.component_34,PTB57249.1,GCA_003025095
mix.component_34,PTB57250.1,GCA_003025095
mix.component_34,PTB57254.1,GCA_003025095
mix.component_34,PTB57258.1,GCA_003025095
mix.component_34,PTB57260.1,GCA_003025095
PKSI.component_13,PTB57249.1,GCA_003025095
PKSI.component_13,PTB57250.1,GCA_003025095
PKSI.component_13,PTB57254.1,GCA_003025095
PKSI.component_13,PTB57258.1,GCA_003025095
PKSI.component_13,PTB57260.1,GCA_003025095
mix.component_72,PTB57249.1,GCA_003025095
mix.component_72,PTB57250.1,GCA_003025095
mix.component_72,PTB57254.1,GCA_003025095
mix.component_72,PTB57258.1,GCA_003025095
mix.component_72,PTB57260.1,GCA_003025095
NRPS.component_20,PTB57249.1,GCA_003025095
NRPS.component_20,PTB57250.1,GCA_003025095
NRPS.component_20,PTB57254.1,GCA_003025095
NRPS.component_20,PTB57258.1,GCA_003025095
NRPS.component_20,PTB57260.1,GCA_003025095
mix.component_21,PTB56200.1,GCA_003025095
mix.component_21,PTB56202.1,GCA_003025095
mix.component_21,PTB56204.1,GCA_003025095
mix.component_21,PTB56206.1,GCA_003025095
mix.component_21,PTB56208.1,GCA_003025095
mix.component_21,PTB56209.1,GCA_003025095
mix.component_21,PTB56210.1,GCA_003025095
Others.component_4,PTB56200.1,GCA_003025095
Others.component_4,PTB56202.1,GCA_003025095
Others.component_4,PTB56204.1,GCA_003025095
Others.component_4,PTB56206.1,GCA_003025095
Others.component_4,PTB56208.1,GCA_003025095
Others.component_4,PTB56209.1,GCA_003025095
Others.component_4,PTB56210.1,GCA_003025095
mix.component_122,PTB56200.1,GCA_003025095
mix.component_122,PTB56202.1,GCA_003025095
mix.component_122,PTB56204.1,GCA_003025095
mix.component_122,PTB56206.1,GCA_003025095
mix.component_122,PTB56208.1,GCA_003025095
mix.component_122,PTB56209.1,GCA_003025095
mix.component_122,PTB56210.1,GCA_003025095
mix.component_122,PTB56212.1,GCA_003025095
mix.component_122,PTB56214.1,GCA_003025095
mix.component_122,PTB56216.1,GCA_003025095
mix.component_122,PTB56218.1,GCA_003025095
mix.component_122,PTB56223.1,GCA_003025095
mix.component_122,PTB56224.1,GCA_003025095
mix.component_122,PTB56225.1,GCA_003025095
mix.component_122,PTB56227.1,GCA_003025095
mix.component_122,PTB56229.1,GCA_003025095
mix.component_122,PTB56231.1,GCA_003025095
mix.component_122,PTB56232.1,GCA_003025095
mix.component_122,PTB56234.1,GCA_003025095
mix.component_122,PTB56235.1,GCA_003025095
mix.component_122,PTB56237.1,GCA_003025095
mix.component_122,PTB56238.1,GCA_003025095
mix.component_122,PTB56239.1,GCA_003025095
NRPS.component_22,PTB56200.1,GCA_003025095
NRPS.component_22,PTB56202.1,GCA_003025095
NRPS.component_22,PTB56204.1,GCA_003025095
NRPS.component_22,PTB56206.1,GCA_003025095
NRPS.component_22,PTB56208.1,GCA_003025095
NRPS.component_22,PTB56209.1,GCA_003025095
NRPS.component_22,PTB56210.1,GCA_003025095
NRPS.component_22,PTB56212.1,GCA_003025095
NRPS.component_22,PTB56214.1,GCA_003025095
NRPS.component_22,PTB56216.1,GCA_003025095
NRPS.component_22,PTB56218.1,GCA_003025095
NRPS.component_22,PTB56223.1,GCA_003025095
NRPS.component_22,PTB56224.1,GCA_003025095
NRPS.component_22,PTB56225.1,GCA_003025095
NRPS.component_22,PTB56227.1,GCA_003025095
NRPS.component_22,PTB56229.1,GCA_003025095
NRPS.component_22,PTB56231.1,GCA_003025095
NRPS.component_22,PTB56232.1,GCA_003025095
NRPS.component_22,PTB56234.1,GCA_003025095
NRPS.component_22,PTB56235.1,GCA_003025095
NRPS.component_22,PTB56237.1,GCA_003025095
NRPS.component_22,PTB56238.1,GCA_003025095
NRPS.component_22,PTB56239.1,GCA_003025095
mix.component_27,PTB55279.1,GCA_003025095
mix.component_27,PTB55281.1,GCA_003025095
mix.component_27,PTB55282.1,GCA_003025095
mix.component_27,PTB55283.1,GCA_003025095
mix.component_27,PTB55285.1,GCA_003025095
mix.component_27,PTB55288.1,GCA_003025095
mix.component_27,PTB55291.1,GCA_003025095
mix.component_27,PTB55292.1,GCA_003025095
NRPS.component_24,PTB55279.1,GCA_003025095
NRPS.component_24,PTB55281.1,GCA_003025095
NRPS.component_24,PTB55282.1,GCA_003025095
NRPS.component_24,PTB55283.1,GCA_003025095
NRPS.component_24,PTB55285.1,GCA_003025095
NRPS.component_24,PTB55288.1,GCA_003025095
NRPS.component_24,PTB55291.1,GCA_003025095
NRPS.component_24,PTB55292.1,GCA_003025095
mix.component_73,PTB55279.1,GCA_003025095
mix.component_73,PTB55281.1,GCA_003025095
mix.component_73,PTB55282.1,GCA_003025095
mix.component_73,PTB55283.1,GCA_003025095
mix.component_73,PTB55285.1,GCA_003025095
mix.component_73,PTB55288.1,GCA_003025095
mix.component_73,PTB55291.1,GCA_003025095
mix.component_73,PTB55292.1,GCA_003025095
mix.component_73,PTB55294.1,GCA_003025095
mix.component_73,PTB55296.1,GCA_003025095
mix.component_73,PTB55299.1,GCA_003025095
mix.component_73,PTB55300.1,GCA_003025095
mix.component_73,PTB55303.1,GCA_003025095
mix.component_73,PTB55305.1,GCA_003025095
mix.component_73,PTB55306.1,GCA_003025095
NRPS.component_47,PTB55279.1,GCA_003025095
NRPS.component_47,PTB55281.1,GCA_003025095
NRPS.component_47,PTB55282.1,GCA_003025095
NRPS.component_47,PTB55283.1,GCA_003025095
NRPS.component_47,PTB55285.1,GCA_003025095
NRPS.component_47,PTB55288.1,GCA_003025095
NRPS.component_47,PTB55291.1,GCA_003025095
NRPS.component_47,PTB55292.1,GCA_003025095
NRPS.component_47,PTB55294.1,GCA_003025095
NRPS.component_47,PTB55296.1,GCA_003025095
NRPS.component_47,PTB55299.1,GCA_003025095
NRPS.component_47,PTB55300.1,GCA_003025095
NRPS.component_47,PTB55303.1,GCA_003025095
NRPS.component_47,PTB55305.1,GCA_003025095
NRPS.component_47,PTB55306.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55279.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55281.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55282.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55283.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55285.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55288.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55291.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55292.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55294.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55296.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55299.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55300.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55303.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55305.1,GCA_003025095
PKS-NRP_Hybrids.component_13,PTB55306.1,GCA_003025095
PKSI.component_26,PTB55279.1,GCA_003025095
PKSI.component_26,PTB55281.1,GCA_003025095
PKSI.component_26,PTB55282.1,GCA_003025095
PKSI.component_26,PTB55283.1,GCA_003025095
PKSI.component_26,PTB55285.1,GCA_003025095
PKSI.component_26,PTB55288.1,GCA_003025095
PKSI.component_26,PTB55291.1,GCA_003025095
PKSI.component_26,PTB55292.1,GCA_003025095
PKSI.component_26,PTB55294.1,GCA_003025095
PKSI.component_26,PTB55296.1,GCA_003025095
PKSI.component_26,PTB55299.1,GCA_003025095
PKSI.component_26,PTB55300.1,GCA_003025095
PKSI.component_26,PTB55303.1,GCA_003025095
PKSI.component_26,PTB55305.1,GCA_003025095
PKSI.component_26,PTB55306.1,GCA_003025095
mix.component_103,PTB54396.1,GCA_003025095
mix.component_103,PTB54399.1,GCA_003025095
mix.component_103,PTB54403.1,GCA_003025095
mix.component_103,PTB54404.1,GCA_003025095
mix.component_103,PTB54406.1,GCA_003025095
mix.component_103,PTB54409.1,GCA_003025095
mix.component_103,PTB54411.1,GCA_003025095
PKSI.component_14,PTB54396.1,GCA_003025095
PKSI.component_14,PTB54399.1,GCA_003025095
PKSI.component_14,PTB54403.1,GCA_003025095
PKSI.component_14,PTB54404.1,GCA_003025095
PKSI.component_14,PTB54406.1,GCA_003025095
PKSI.component_14,PTB54409.1,GCA_003025095
PKSI.component_14,PTB54411.1,GCA_003025095
mix.component_2,PTB54396.1,GCA_003025095
mix.component_2,PTB54399.1,GCA_003025095
Terpene.component_1,PTB54396.1,GCA_003025095
Terpene.component_1,PTB54399.1,GCA_003025095
mix.component_13,PTB54396.1,GCA_003025095
mix.component_13,PTB54399.1,GCA_003025095
Terpene.component_2,PTB54396.1,GCA_003025095
Terpene.component_2,PTB54399.1,GCA_003025095
mix.component_80,PTB54396.1,GCA_003025095
mix.component_80,PTB54399.1,GCA_003025095
mix.component_80,PTB54403.1,GCA_003025095
mix.component_80,PTB54404.1,GCA_003025095
mix.component_80,PTB54406.1,GCA_003025095
mix.component_80,PTB54409.1,GCA_003025095
PKSI.component_23,PTB54396.1,GCA_003025095
PKSI.component_23,PTB54399.1,GCA_003025095
PKSI.component_23,PTB54403.1,GCA_003025095
PKSI.component_23,PTB54404.1,GCA_003025095
PKSI.component_23,PTB54406.1,GCA_003025095
PKSI.component_23,PTB54409.1,GCA_003025095
mix.component_105,PTB53515.1,GCA_003025095
mix.component_105,PTB53517.1,GCA_003025095
mix.component_105,PTB53519.1,GCA_003025095
mix.component_105,PTB53521.1,GCA_003025095
mix.component_105,PTB53526.1,GCA_003025095
mix.component_105,PTB53528.1,GCA_003025095
NRPS.component_53,PTB53515.1,GCA_003025095
NRPS.component_53,PTB53517.1,GCA_003025095
NRPS.component_53,PTB53519.1,GCA_003025095
NRPS.component_53,PTB53521.1,GCA_003025095
NRPS.component_53,PTB53526.1,GCA_003025095
NRPS.component_53,PTB53528.1,GCA_003025095
PKS-NRP_Hybrids.component_9,PTB53515.1,GCA_003025095
PKS-NRP_Hybrids.component_9,PTB53517.1,GCA_003025095
PKS-NRP_Hybrids.component_9,PTB53519.1,GCA_003025095
PKS-NRP_Hybrids.component_9,PTB53521.1,GCA_003025095
PKS-NRP_Hybrids.component_9,PTB53526.1,GCA_003025095
PKS-NRP_Hybrids.component_9,PTB53528.1,GCA_003025095
PKSI.component_62,PTB53515.1,GCA_003025095
PKSI.component_62,PTB53517.1,GCA_003025095
PKSI.component_62,PTB53519.1,GCA_003025095
PKSI.component_62,PTB53521.1,GCA_003025095
PKSI.component_62,PTB53526.1,GCA_003025095
PKSI.component_62,PTB53528.1,GCA_003025095
mix.component_50,PTB52988.1,GCA_003025095
mix.component_50,PTB52990.1,GCA_003025095
mix.component_50,PTB52992.1,GCA_003025095
mix.component_50,PTB52993.1,GCA_003025095
mix.component_50,PTB52997.1,GCA_003025095
mix.component_50,PTB52998.1,GCA_003025095
NRPS.component_36,PTB52988.1,GCA_003025095
NRPS.component_36,PTB52990.1,GCA_003025095
NRPS.component_36,PTB52992.1,GCA_003025095
NRPS.component_36,PTB52993.1,GCA_003025095
NRPS.component_36,PTB52997.1,GCA_003025095
NRPS.component_36,PTB52998.1,GCA_003025095
mix.component_39,PTB52988.1,GCA_003025095
mix.component_39,PTB52990.1,GCA_003025095
mix.component_39,PTB52992.1,GCA_003025095
mix.component_39,PTB52993.1,GCA_003025095
mix.component_39,PTB52997.1,GCA_003025095
mix.component_39,PTB52998.1,GCA_003025095
mix.component_39,PTB53001.1,GCA_003025095
mix.component_39,PTB53002.1,GCA_003025095
mix.component_39,PTB53003.1,GCA_003025095
PKSI.component_35,PTB52988.1,GCA_003025095
PKSI.component_35,PTB52990.1,GCA_003025095
PKSI.component_35,PTB52992.1,GCA_003025095
PKSI.component_35,PTB52993.1,GCA_003025095
PKSI.component_35,PTB52997.1,GCA_003025095
PKSI.component_35,PTB52998.1,GCA_003025095
PKSI.component_35,PTB53001.1,GCA_003025095
PKSI.component_35,PTB53002.1,GCA_003025095
PKSI.component_35,PTB53003.1,GCA_003025095
mix.component_15,PTB52988.1,GCA_003025095
mix.component_15,PTB52990.1,GCA_003025095
mix.component_15,PTB52992.1,GCA_003025095
mix.component_15,PTB52993.1,GCA_003025095
Terpene.component_12,PTB52988.1,GCA_003025095
Terpene.component_12,PTB52990.1,GCA_003025095
Terpene.component_12,PTB52992.1,GCA_003025095
Terpene.component_12,PTB52993.1,GCA_003025095
mix.component_35,PTB52988.1,GCA_003025095
mix.component_35,PTB52990.1,GCA_003025095
mix.component_35,PTB52992.1,GCA_003025095
mix.component_35,PTB52993.1,GCA_003025095
mix.component_35,PTB52997.1,GCA_003025095
mix.component_35,PTB52998.1,GCA_003025095
mix.component_35,PTB53001.1,GCA_003025095
mix.component_35,PTB53002.1,GCA_003025095
mix.component_35,PTB53003.1,GCA_003025095
PKSI.component_7,PTB52988.1,GCA_003025095
PKSI.component_7,PTB52990.1,GCA_003025095
PKSI.component_7,PTB52992.1,GCA_003025095
PKSI.component_7,PTB52993.1,GCA_003025095
PKSI.component_7,PTB52997.1,GCA_003025095
PKSI.component_7,PTB52998.1,GCA_003025095
PKSI.component_7,PTB53001.1,GCA_003025095
PKSI.component_7,PTB53002.1,GCA_003025095
PKSI.component_7,PTB53003.1,GCA_003025095
