Orthogroup,tool,combined_annot,pa_Lower,pa_Coral,pa_Higher,pa_Leafcutter,pa_AllOutgroup
OG0002415,MEROPS,MER0033141-familyS33non-peptidasehomologues(Magnaporthegrisea)[S33.UNW]#S33#{peptidaseunit:236-522}~sourceMG04378_4~,1,1,1,1,1
OG0002416,led,abH34,1,1,1,1,1
OG0002416,MEROPS,MER0296701-carboxypeptidaseY(Metarhiziumanisopliae)[S10.001]#S10#{peptidaseunit:137-550}~sourceEFY98627~,1,1,1,1,1
OG0002423,MEROPS,MER0156582-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:499-578}~sourceENSDORP00000000111~,1,1,1,1,1
OG0002424,cazy,AA2,1,1,1,1,1
OG0002436,led,"abH09,abH16",1,1,1,1,1
OG0002441,led,abH27,1,1,1,1,1
OG0002446,MEROPS,MER0761047-familyI9unassignedpeptidaseinhibitors(Togniniaminima)[I09.UPW]#I09#{inhibitorunit:3-71}~sourceR8BE43~,1,1,1,1,1
OG0002447,cazy,GT2_Chitin_synth_2,1,1,1,1,1
OG0002448,led,abH38,1,1,1,1,1
OG0002454,MEROPS,MER0064186-guaninedeaminase(Gibberellazeae)[M38.981]#M38#{peptidaseunit:91-423}~sourceXP_385499~,1,1,1,1,1
OG0002462,MEROPS,"MER0920123-subfamilyM16Bnon-peptidasehomologues(Trichodermareesei)[M16.UNB]#M16B#{peptidaseunit:43-381}~sourceA0A024S9R3~,MER0928431-subfamilyM16Bnon-peptidasehomologues(Bionectriaochroleuca)[M16.UNB]#M16B#{peptidaseunit:44-394}~sourceA0A0B7JT58~",1,1,1,1,1
OG0002463,MEROPS,MER0135239-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:572-729}~sourceBDEG_01899~,1,1,1,1,1
OG0002467,MEROPS,"MER0363315-i-AAApeptidase(Metarhiziumanisopliae)[M41.004]#M41#{peptidaseunit:413-664}~sourceEFZ02190~,MER0362996-i-AAApeptidase(Trichodermareesei)[M41.004]#M41#{peptidaseunit:492-711}~sourceEGR47931~,MER0363059-i-AAApeptidase(Trichodermaatroviride)[M41.004]#M41#{peptidaseunit:547-766}~sourceEHK46390~",1,1,1,1,1
OG0002471,MEROPS,MER0145925-familyS9non-peptidasehomologues(Cionasavignyi)[S09.UNW]#S09X#{peptidaseunit:177-352}~sourceENSCSAVP00000011183~,1,1,1,1,1
OG0002476,led,abH33,1,1,1,1,1
OG0002477,cazy,CE10,1,1,1,1,1
OG0002477,led,abH27,1,1,1,1,1
OG0002477,MEROPS,MER0998632-subfamilyS9Bunassignedpeptidases(Fusariumpseudograminearum)[S09.UPB]#S09B#{peptidaseunit:432-680}~sourceA0A096PDG8~,1,1,1,1,1
OG0002484,MEROPS,MER0278187-familyM41non-peptidasehomologues(Glossinamorsitans)[M41.UNW]#M41#{peptidaseunit:240-464}~sourceTMP013082-PA~,1,1,1,1,1
OG0002485,led,abH01,1,1,1,1,1
OG0002487,led,abH31,1,1,1,1,1
OG0002502,cazy,CE10,1,1,1,1,1
OG0002502,led,abH04,1,1,1,1,1
OG0002502,MEROPS,MER0209954-familyS9non-peptidasehomologues(Pyrenophoratritici)[S09.UNW]#S09X#{peptidaseunit:94-329}~sourceXP_001936459~,1,1,1,1,1
OG0002504,MEROPS,"MER0437914-familyC26unassignedpeptidases(Colletotrichumhigginsianum)[C26.UPW]#C26#{peptidaseunit:60-414}~sourceCCF32285~,MER0440218-familyC26unassignedpeptidases(Chaetomiumthermophilum)[C26.UPW]#C26#{peptidaseunit:58-412}~sourceEGS21583~",1,1,1,1,1
OG0002505,led,abH09,1,1,1,1,1
OG0002505,MEROPS,MER0204750-subfamilyA1Anon-peptidasehomologues(Nectriahaematococca)[A01.UNA]#A01A#{peptidaseunit:19-401}~sourceEEU40942~,1,1,1,1,1
OG0002510,MEROPS,MER0195833-familyN11unassignedpeptidelyases()[N11.UPW]#N11#{peptidaseunit:944-1048}~sourceYP_003970177~,1,1,1,1,1
OG0002513,cazy,GT4,1,1,1,1,1
OG0002517,cazy,GH72,1,1,1,1,1
OG0002518,led,abH08,1,1,1,1,1
OG0002523,led,abH36,1,1,1,1,1
OG0002528,cazy,GT39,1,1,1,1,1
OG0002530,led,abH36,1,1,1,1,1
OG0002539,cazy,GT48,1,1,1,1,1
OG0002540,MEROPS,MER0156766-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:59-277}~sourceENSDORP00000002976~,1,1,1,1,1
OG0002542,led,abH06,1,1,1,1,1
OG0002544,led,abH09,1,1,1,1,1
OG0002560,led,abH34,1,1,1,1,1
OG0002564,led,abH02,1,1,1,1,1
OG0002565,MEROPS,MER1206231-subfamilyM10Aunassignedpeptidases(Parasteatodatepidariorum)[M10.UPA]#M10A#{peptidaseunit:82-249}~sourceXP_021001031~,1,1,1,1,1
OG0002569,led,abH08,1,1,1,1,1
OG0002570,led,abH04,1,1,1,1,1
OG0002571,MEROPS,"MER0386052-familyC56non-peptidasehomologues(Hypocreavirens)[C56.UNW]#C56#{peptidaseunit:56-170}~sourceEHK21078~,MER0385967-familyC56non-peptidasehomologues(Trichodermareesei)[C56.UNW]#C56#{peptidaseunit:56-170}~sourceEGR48300~,MER0891614-familyC56non-peptidasehomologues(Trichodermaatroviride)[C56.UNW]#C56#{peptidaseunit:84-182}~sourceG9PAX9~",1,1,0,1,1
OG0002580,led,"abH08,abH13",1,1,1,1,1
OG0002580,MEROPS,MER0209372-familyS33unassignedpeptidases(Botryotiniafuckeliana)[S33.UPW]#S33#{peptidaseunit:266-608}~sourceXP_001546622~,1,1,1,1,1
OG0002582,cazy,GT24,1,1,1,1,1
OG0002583,led,abH09,1,1,1,1,1
OG0002583,MEROPS,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~,1,1,1,1,1
OG0002585,led,abH09,1,1,1,1,1
OG0002586,cazy,GT1,1,1,1,1,1
OG0002588,cazy,GH2,1,1,1,1,1
OG0002589,cazy,GH49,1,1,1,1,1
OG0002590,cazy,GH76,1,1,1,1,1
OG0002595,led,abH09,1,1,1,1,1
OG0002599,led,abH09,1,1,1,1,1
OG0002602,cazy,GT90,1,1,1,1,1
OG0002603,MEROPS,MER1118174-familyI4unassignedpeptidaseinhibitors(Enterobiusvermicularis)[I04.UPW]#I04#{inhibitorunit:261-509}~sourceEVEC_0000955001~,1,1,1,1,1
OG0002605,MEROPS,MER0156582-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:499-578}~sourceENSDORP00000000111~,1,1,1,1,1
OG0002607,MEROPS,"MER0394800-methionylaminopeptidase1({Escherichia}-type)(Hypocreavirens)[M24.001]#M24A#{peptidaseunit:131-384}~sourceEHK19234~,MER0394754-methionylaminopeptidase1({Escherichia}-type)(Trichodermareesei)[M24.001]#M24A#{peptidaseunit:131-384}~sourceEGR48421~,MER0394870-methionylaminopeptidase1({Escherichia}-type)(Trichodermaatroviride)[M24.001]#M24A#{peptidaseunit:114-367}~sourceEHK40043~",1,1,1,1,1
OG0002615,cazy,GH18,1,1,1,1,1
OG0002616,led,abH12,1,1,1,1,1
OG0002618,MEROPS,MER0157804-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:30-204}~sourceENSDORP00000006967~,1,1,1,1,1
OG0002630,cazy,GT1,1,1,1,1,1
OG0002633,cazy,GT20,1,1,1,1,1
OG0002635,cazy,GH3,1,1,1,1,1
OG0002635,led,abH32,1,1,1,1,1
OG0002641,led,abH33,1,1,1,1,1
OG0002651,MEROPS,"MER0289777-aspartylaminopeptidase(Trichodermaatroviride)[M18.002]#M18#{peptidaseunit:7-483}~sourceEHK41408~,MER0289758-aspartylaminopeptidase(Trichodermareesei)[M18.002]#M18#{peptidaseunit:7-488}~sourceEGR48557~,MER0289759-aspartylaminopeptidase(Hypocreavirens)[M18.002]#M18#{peptidaseunit:7-481}~sourceEHK15593~,MER0888884-familyM18unassignedpeptidases(Trichodermaharzianum)[M18.UPW]#M18#{peptidaseunit:43-519}~sourceKKP05989~,MER0887966-familyM18unassignedpeptidases(Trichodermaparareesei)[M18.UPW]#M18#{peptidaseunit:7-488}~sourceOTA08056~,MER0891212-familyM18unassignedpeptidases(Trichodermagamsii)[M18.UPW]#M18#{peptidaseunit:7-487}~sourcePON29813~,MER0888443-familyM18unassignedpeptidases(Trichodermaguizhouense)[M18.UPW]#M18#{peptidaseunit:7-482}~sourceOPB43067~,MER0888555-familyM18unassignedpeptidases(Trichodermaharzianum)[M18.UPW]#M18#{peptidaseunit:7-482}~sourcePKK47099~,MER0889833-familyM18unassignedpeptidases(Trichodermagamsii)[M18.UPW]#M18#{peptidaseunit:7-483}~sourceXP_018661320~,MER0888472-familyM18unassignedpeptidases(Escovopsisweberi)[M18.UPW]#M18#{peptidaseunit:7-491}~sourceKOS19304~",1,1,1,1,1
OG0002654,led,abH04,1,1,1,1,1
OG0002656,led,abH08,1,1,1,1,1
OG0002662,MEROPS,"MER0384170-subfamilyA1Aunassignedpeptidases(Trichodermaatroviride)[A01.UPA]#A01A#{peptidaseunit:78-400}~sourceEHK41356~,MER0384301-subfamilyA1Aunassignedpeptidases(Trichodermareesei)[A01.UPA]#A01A#{peptidaseunit:110-411}~sourceEGR48583~,MER0384083-subfamilyA1Aunassignedpeptidases(Hypocreavirens)[A01.UPA]#A01A#{peptidaseunit:73-403}~sourceEHK15546~,MER0238105-subfamilyA1Aunassignedpeptidases(Torrubiellahemipterigena)[A01.UPA]#A01A#{peptidaseunit:88-410}~sourceA0A0A1T0Y8~,MER0383630-subfamilyA1Aunassignedpeptidases(Metarhiziumacridum)[A01.UPA]#A01A#{peptidaseunit:9-339}~sourceEFY90344~,MER0640636-subfamilyA1Aunassignedpeptidases(Villosiclavavirens)[A01.UPA]#A01A#{peptidaseunit:142-466}~sourceA0A063BSY7~",1,1,1,1,1
OG0002677,led,abH08,1,1,1,1,1
OG0002681,led,abH05,1,1,1,1,1
OG0002684,led,abH08,1,1,1,1,1
OG0002687,MEROPS,MER0987949-subfamilyM28Eunassignedpeptidases(Verticilliumlongisporum)[M28.UPE]#M28E#{peptidaseunit:106-305}~sourceCRK09937~,1,1,1,1,1
OG0002689,led,abH23,1,1,1,1,1
OG0002690,led,abH16,1,1,1,1,1
OG0002699,led,abH11,1,1,1,1,1
OG0002701,MEROPS,"MER0149641-familyS9non-peptidasehomologues(Cionaintestinalis)[S09.UNW]#S09X#{peptidaseunit:3-193}~sourceENSCINP00000021845~,MER0135310-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:241-408}~sourceBDEG_00552~",1,1,1,1,1
OG0002704,led,abH21,1,1,1,1,1
OG0002710,led,"abH08,abH18",1,1,1,1,1
OG0002711,led,abH22,1,1,1,1,1
OG0002723,MEROPS,MER0273571-familyM41non-peptidasehomologues(Paenibacillusmucilaginosus)[M41.UNW]#M41#{peptidaseunit:30-196}~sourceYP_004641264~,1,1,1,1,1
OG0002729,led,abH11,1,1,1,1,1
OG0002732,MEROPS,MER0609299-subfamilyA2Aunassignedpeptidases(Gorillagorilla)[A02.UPA]#A02A#{peptidaseunit:23-64}~sourceXP_004049335~,1,1,1,1,1
OG0002733,led,abH11,1,1,1,1,1
OG0002736,led,abH08,1,1,1,1,1
OG0002741,MEROPS,"MER0907037-subfamilyM67Aunassignedpeptidases(Stachybotryschartarum)[M67.UPA]#M67A#{peptidaseunit:47-346}~sourceA0A084AUP0~,MER0060221-subfamilyM67Aunassignedpeptidases(Gibberellazeae)[M67.UPA]#M67A#{peptidaseunit:19-328}~sourceXP_382760~",1,1,1,1,1
OG0002750,led,abH08,1,1,1,1,1
OG0002753,led,abH22,1,1,1,1,1
OG0002754,led,"abH07,abH08,abH11,abH23,abH22,abH21",1,1,1,1,1
OG0002759,led,abH09,1,1,1,1,1
OG0002759,MEROPS,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~,1,1,1,1,1
OG0002768,led,"abH16,abH33",1,1,1,1,1
OG0002775,led,abH36,1,1,1,1,1
OG0002784,cazy,GH5_12,1,1,1,1,1
OG0002793,led,abH21,1,1,1,1,1
OG0002795,MEROPS,"MER0276430-saccharopepsin(Trichodermareesei)[A01.018]#A01A#{peptidaseunit:73-395}~sourceEGR48951~,MER0309593-saccharopepsin(Hypocreavirens)[A01.018]#A01A#{peptidaseunit:76-392}~sourceEHK23448~,MER0090786-saccharopepsin(Trichodermaatroviride)[A01.018]#A01A#{peptidaseunit:73-395}~sourceQ0Q2H1~,MER1127483-subfamilyA1Aunassignedpeptidases(Trichodermaharzianum)[A01.UPA]#A01A#{peptidaseunit:76-392}~sourceKKP05288~,MER0155696-saccharopepsin(Trichodermaaureoviride)[A01.018]#A01A#{peptidaseunit:73-395}~sourceACF20292~,MER1128390-subfamilyA1Aunassignedpeptidases(Escovopsisweberi)[A01.UPA]#A01A#{peptidaseunit:76-392}~sourceKOS18085~",1,1,1,1,1
OG0002798,MEROPS,MER0413614-familyM41non-peptidasehomologues(Solanumlycopersicum)[M41.UNW]#M41#{peptidaseunit:392-556}~sourceSolyc08g082530~,1,1,1,1,1
OG0002801,cazy,GT20,1,1,1,1,1
OG0002812,led,abH09,1,1,1,1,1
OG0002817,MEROPS,MER1363300-familyS54non-peptidasehomologues(Thecamonastrahens)[S54.UNW]#S54#{peptidaseunit:124-238}~sourceXP_013759534~,1,1,1,1,1
OG0002824,led,abH09,1,1,1,1,1
OG0002831,led,abH08,1,1,1,1,1
OG0002835,led,abH09,1,1,1,1,1
OG0002835,MEROPS,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~,1,1,1,1,1
OG0002849,MEROPS,MER0227252-familyM50non-peptidasehomologues(Methanothermusfervidus)[M50.UNW]#M50#{peptidaseunit:6-83}~sourceYP_004003801~,1,1,1,1,1
OG0002850,cazy,GH55,1,1,1,1,1
OG0002851,led,abH38,1,1,1,1,1
OG0002853,cazy,GH1,1,1,1,1,1
OG0002854,MEROPS,MER0566064-subfamilyM20Anon-peptidasehomologues(Diaphorinacitri)[M20.UNA]#M20A#{peptidaseunit:23-476}~sourceXP_008476783~,1,1,1,1,1
OG0002862,cazy,GH92,1,1,1,1,1
OG0002872,MEROPS,MER1072349-subfamilyS49Cnon-peptidasehomologues(Thermusscotoductus)[S49.UNC]#S49C#{peptidaseunit:84-201}~sourceE8PNH8~,1,1,1,1,1
OG0002876,led,abH32,1,1,1,1,1
OG0002883,led,abH09,1,1,1,1,1
OG0002891,MEROPS,"MER0431854-familyC19unassignedpeptidases(Trichodermaatroviride)[C19.UPW]#C19#{peptidaseunit:137-646}~sourceEHK41722~,MER0710725-familyC19unassignedpeptidases(Trichodermareesei)[C19.UPW]#C19#{peptidaseunit:137-644}~sourceG0RH21~",1,1,1,1,1
OG0002895,cazy,GH16,1,1,1,1,1
OG0002895,led,"abH33,abH09",1,1,1,1,1
OG0002898,MEROPS,"MER0885390-familyM18unassignedpeptidases(Trichodermaharzianum)[M18.UPW]#M18#{peptidaseunit:109-566}~sourcePNP53352~,MER0277509-aminopeptidaseI(Trichodermareesei)[M18.001]#M18#{peptidaseunit:46-505}~sourceEGR49266~,MER0289739-aminopeptidaseI(Hypocreavirens)[M18.001]#M18#{peptidaseunit:48-505}~sourceEHK26136~,MER0289742-aminopeptidaseI(Trichodermaatroviride)[M18.001]#M18#{peptidaseunit:105-562}~sourceEHK41739~,MER0885492-familyM18unassignedpeptidases(Trichodermaharzianum)[M18.UPW]#M18#{peptidaseunit:129-586}~sourceKKP03171~,MER0885636-familyM18unassignedpeptidases(Trichodermagamsii)[M18.UPW]#M18#{peptidaseunit:105-562}~sourceXP_018662588~,MER0885713-familyM18unassignedpeptidases(Trichodermaguizhouense)[M18.UPW]#M18#{peptidaseunit:109-566}~sourceOPB37385~,MER0885473-familyM18unassignedpeptidases(Trichodermaharzianum)[M18.UPW]#M18#{peptidaseunit:48-505}~sourcePKK53302~,MER0885677-familyM18unassignedpeptidases(Trichodermagamsii)[M18.UPW]#M18#{peptidaseunit:104-561}~sourcePNP39370~,MER0886703-familyM18unassignedpeptidases(Escovopsisweberi)[M18.UPW]#M18#{peptidaseunit:108-551}~sourceKOS18857~",1,1,1,1,1
OG0002900,MEROPS,MER0064146-familyC44unassignedpeptidases(Gibberellazeae)[C44.UPW]#C44#{peptidaseunit:2-160}~sourceXP_386323~,1,1,1,1,1
OG0002901,led,"abH21,abH22,abH08",1,1,1,1,1
OG0002903,MEROPS,"MER0324033-familyC97unassignedpeptidases(Trichodermareesei)[C97.UPW]#C97#{peptidaseunit:3-151}~sourceEGR49293~,MER0324058-familyC97unassignedpeptidases(Hypocreavirens)[C97.UPW]#C97#{peptidaseunit:3-159}~sourceEHK26082~,MER0324061-familyC97unassignedpeptidases(Trichodermaatroviride)[C97.UPW]#C97#{peptidaseunit:3-146}~sourceEHK41834~,MER0746629-familyC97unassignedpeptidases(Bionectriaochroleuca)[C97.UPW]#C97#{peptidaseunit:3-138}~sourceA0A0B7KD25~,MER0324036-familyC97unassignedpeptidases(Nectriahaematococca)[C97.UPW]#C97#{peptidaseunit:3-151}~sourceXP_003050132~",1,1,1,1,1
OG0002907,cazy,GH63,1,1,1,1,1
OG0002907,led,abH16,1,1,1,1,1
OG0002909,cazy,GH154,1,1,1,1,1
OG0002909,led,abH08,1,1,1,1,1
OG0002910,MEROPS,MER0442879-familyC26unassignedpeptidases(Trichodermaatroviride)[C26.UPW]#C26#{peptidaseunit:18-259}~sourceEHK41796~,1,1,1,1,1
OG0002917,led,abH16,1,1,1,1,1
OG0002921,MEROPS,MER0624456-familyI4unassignedpeptidaseinhibitors(Podosporaanserina)[I04.UPW]#I04#{inhibitorunit:4-40}~sourceXP_001911735~,1,1,1,1,1
OG0002925,MEROPS,"MER0295556-Ste24peptidase(Hypocreavirens)[M48.001]#M48A#{peptidaseunit:163-436}~sourceEHK26722~,MER0295546-Ste24peptidase(Trichodermareesei)[M48.001]#M48A#{peptidaseunit:163-436}~sourceEGR49342~,MER0295538-Ste24peptidase(Trichodermaatroviride)[M48.001]#M48A#{peptidaseunit:178-451}~sourceEHK42306~",1,1,1,1,1
OG0002930,MEROPS,MER0265043-familyM41non-peptidasehomologues(Takifugurubripes)[M41.UNW]#M41#{peptidaseunit:233-456}~sourceENSTRUP00000028305~,1,1,1,1,1
OG0002936,led,abH16,1,1,1,1,1
OG0002937,led,abH11,1,1,1,1,1
OG0002946,led,abH04,1,1,1,1,1
OG0002947,MEROPS,MER0295850-familyC26non-peptidasehomologues(Nematostellavectensis)[C26.UNW]#C26#{peptidaseunit:61-329}~sourceXP_001621066~,1,1,1,1,1
OG0002948,led,abH08,1,1,1,1,1
OG0002948,cazy,GT8,1,1,1,1,1
OG0002955,cazy,GH12,1,1,1,1,1
OG0002957,cazy,GH31,1,1,1,1,1
OG0002965,led,"abH08,abH22",1,1,1,1,1
OG0002967,led,"abH09,abH31",1,1,1,1,1
OG0002967,MEROPS,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~,1,1,1,1,1
OG0002973,led,abH05,1,1,1,1,1
OG0002974,led,abH09,1,1,1,1,1
OG0002977,MEROPS,"MER0460383-proteasomesubunitalpha1(Gibberellafujikuroi)[T01.976]#T01A#{peptidaseunit:27-246}~sourceCAX65451~,MER0460848-proteasomesubunitalpha1(Trichodermaatroviride)[T01.976]#T01A#{peptidaseunit:27-247}~sourceEHK41802~,MER0460472-proteasomesubunitalpha1(Nectriahaematococca)[T01.976]#T01A#{peptidaseunit:27-246}~sourceXP_003050570~,MER0453361-proteasomesubunitalpha1(Metarhiziumanisopliae)[T01.976]#T01A#{peptidaseunit:27-245}~sourceEFZ04397~",1,1,1,1,1
OG0002981,cazy,GH31,1,1,1,1,1
OG0002982,cazy,GH18,1,1,1,1,1
OG0002988,cazy,GH3,1,1,1,1,1
OG0002994,led,"abH07,abH15",1,1,1,1,1
OG0002999,cazy,GT21,1,1,1,1,1
OG0003000,MEROPS,"MER0057653-subfamilyS9Cunassignedpeptidases(Synechococcuselongatus)[S09.UPC]#S09C#{peptidaseunit:258-487}~sourceYP_399044~,MER0999857-subfamilyS9Bnon-peptidasehomologues(Paenibacillusalvei)[S09.UNB]#S09B#{peptidaseunit:203-335}~sourceS9T231~,MER0153517-familyS9non-peptidasehomologues(Clostridiumcellulolyticum)[S09.UNW]#S09X#{peptidaseunit:123-339}~sourceACL76570~,MER0150227-familyS9non-peptidasehomologues(Bacilluscereus)[S09.UNW]#S09X#{peptidaseunit:208-392}~sourceACK61146~",1,1,1,1,1
OG0003000,led,abH01,1,1,1,1,1
OG0003009,MEROPS,"MER1050180-subfamilyS26Aunassignedpeptidases(Metarhiziumalbum)[S26.UPA]#S26A#{peptidaseunit:27-163}~sourceA0A0B2WK04~,MER1047980-subfamilyS26Aunassignedpeptidases(Trichodermaatroviride)[S26.UPA]#S26A#{peptidaseunit:31-152}~sourceG9P5W0~",1,1,1,1,1
OG0003011,cazy,"GT2,GT2_Glyco_tranf_2_3,GT2_Glyco_trans_2_3",1,1,1,1,1
OG0003013,cazy,GH2,1,1,1,1,1
OG0003015,MEROPS,"MER0032403-subfamilyM20Bnon-peptidasehomologues(Aspergillusoryzae)[M20.UNB]#M20B#{peptidaseunit:171-560}~sourceAO070320000107~,MER0032011-subfamilyM20Bnon-peptidasehomologues(Emericellanidulans)[M20.UNB]#M20B#{peptidaseunit:744-1140}~sourceAN2839_1~",1,1,1,1,1
OG0003018,MEROPS,MER0136039-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:171-376}~sourceBDEG_06660~,1,1,1,1,1
OG0003025,cazy,AA3,1,1,1,1,1
OG0003026,led,abH09,1,1,1,1,1
OG0003038,led,abH09,1,1,1,1,1
OG0003039,MEROPS,"MER0102730-YME1L1g.p.({Homosapiens})andsimilar(Dasypusnovemcinctus)[M41.026]#M41#{peptidaseunit:1-655}~sourceENSDNOP00000009692~,MER0278187-familyM41non-peptidasehomologues(Glossinamorsitans)[M41.UNW]#M41#{peptidaseunit:240-464}~sourceTMP013082-PA~,MER0413366-subfamilyS1Anon-peptidasehomologues(Solanumlycopersicum)[S01.UNA]#S01A#{peptidaseunit:283-413}~sourceSolyc04g063360~",1,1,1,1,1
OG0003040,cazy,"GT2,GT2_Glycos_transf_2",1,1,1,1,1
OG0003041,MEROPS,"MER0232538-ubp6({Schizosaccharomycespombe}-type)(Nectriahaematococca)[C19.A60]#C19#{peptidaseunit:78-552}~sourceEEU47100~,MER0293632-familyC19unassignedpeptidases(Trichodermareesei)[C19.UPW]#C19#{peptidaseunit:77-554}~sourceEGR49828~,MER0293630-familyC19unassignedpeptidases(Hypocreavirens)[C19.UPW]#C19#{peptidaseunit:85-544}~sourceEHK22619~,MER0293634-ubp6({Schizosaccharomycespombe}-type)(Trichodermaatroviride)[C19.A60]#C19#{peptidaseunit:79-549}~sourceEHK42853~,MER0712172-familyC19unassignedpeptidases(Metarhiziumbrittlebankisoides)[C19.UPW]#C19#{peptidaseunit:84-552}~sourceA0A0B4HUB0~,MER0709219-familyC19unassignedpeptidases(Villosiclavavirens)[C19.UPW]#C19#{peptidaseunit:84-551}~sourceA0A0E9KX78~,MER0716031-familyC19unassignedpeptidases(Metarhiziumguizhouense)[C19.UPW]#C19#{peptidaseunit:84-552}~sourceA0A0B4HSP8~,MER0711842-familyC19unassignedpeptidases(Metarhiziumrobertsii)[C19.UPW]#C19#{peptidaseunit:84-552}~sourceA0A014QTK1~,MER0293627-familyC19unassignedpeptidases(Metarhiziumacridum)[C19.UPW]#C19#{peptidaseunit:85-551}~sourceEFY85990~",1,1,1,1,1
OG0003044,led,abH08,1,1,1,1,1
OG0003056,MEROPS,MER0158050-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:54-305}~sourceENSDORP00000014784~,1,1,1,1,1
OG0003058,cazy,GH17,1,1,1,1,1
OG0003058,led,abH09,1,1,1,1,1
OG0003058,MEROPS,MER0599089-familyS33unassignedpeptidases(Echinopstelfairi)[S33.UPW]#S33#{peptidaseunit:2-299}~sourceXP_004702520~,1,1,1,1,1
OG0003060,led,abH09,1,1,1,1,1
OG0003061,led,abH33,1,1,1,1,1
OG0003065,led,abH31,1,1,1,1,1
OG0003067,cazy,GT39,1,1,1,1,1
OG0003072,MEROPS,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~,1,1,1,1,1
OG0003077,led,abH09,1,1,1,1,1
OG0003080,cazy,GH2,1,1,1,1,1
OG0003081,led,abH09,1,1,1,1,1
OG0003085,led,abH09,1,1,1,1,1
OG0003102,led,abH16,1,1,1,1,1
OG0003104,led,abH33,1,1,1,1,1
OG0003106,cazy,GH16,1,1,1,1,1
OG0003108,MEROPS,"MER0145977-familyS9non-peptidasehomologues(Cionasavignyi)[S09.UNW]#S09X#{peptidaseunit:260-473}~sourceENSCSAVP00000015613~,MER0156146-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:616-813}~sourceENSDORP00000005688~",1,1,1,1,1
OG0003110,led,abH23,1,1,1,1,1
OG0003123,led,abH08,1,1,1,1,1
OG0003125,led,abH16,1,1,1,1,1
OG0003125,cazy,AA3_2,1,1,1,1,1
OG0003128,MEROPS,MER0295850-familyC26non-peptidasehomologues(Nematostellavectensis)[C26.UNW]#C26#{peptidaseunit:61-329}~sourceXP_001621066~,1,1,1,1,1
OG0003130,cazy,GT62,1,1,1,1,1
OG0003132,MEROPS,"MER0199111-mitochondrialintermediatepeptidase(Nectriahaematococca)[M03.006]#M03A#{peptidaseunit:74-778}~sourceEEU46016~,MER0347799-mitochondrialintermediatepeptidase(Trichodermareesei)[M03.006]#M03A#{peptidaseunit:149-773}~sourceEGR50222~,MER0347797-subfamilyM3Aunassignedpeptidases(Hypocreavirens)[M03.UPA]#M03A#{peptidaseunit:198-825}~sourceEHK15410~,MER0347786-mitochondrialintermediatepeptidase(Trichodermaatroviride)[M03.006]#M03A#{peptidaseunit:147-775}~sourceEHK40825~",1,1,1,1,1
OG0003133,cazy,GH16,1,1,1,1,1
OG0003133,led,abH09,1,1,1,1,1
OG0003137,led,abH33,1,1,1,1,1
OG0003138,cazy,GH38,1,1,1,1,1
OG0003141,led,abH09,1,1,1,1,1
OG0003146,MEROPS,"MER0412697-familyM41non-peptidasehomologues(Solanumtuberosum)[M41.UNW]#M41#{peptidaseunit:385-549}~sourcePGSC0003DMP400021722~,MER0411906-subfamilyS1Anon-peptidasehomologues(Nicotianabenthamiana)[S01.UNA]#S01A#{peptidaseunit:380-544}~sourceNbS00042000g0004~",1,1,1,1,1
OG0003152,led,abH08,1,1,1,1,1
OG0003154,led,"abH08,abH13,abH07,abH14,abH21,abH22",1,1,1,1,1
OG0003154,MEROPS,"MER0209372-familyS33unassignedpeptidases(Botryotiniafuckeliana)[S33.UPW]#S33#{peptidaseunit:266-608}~sourceXP_001546622~,MER0209363-familyS33unassignedpeptidases(Chaetomiumglobosum)[S33.UPW]#S33#{peptidaseunit:568-941}~sourceXP_001223300~,MER0032743-familyS33non-peptidasehomologues(Aspergillusoryzae)[S33.UNW]#S33#{peptidaseunit:510-856}~sourceAO070215000002~",1,1,1,1,1
OG0003159,led,abH36,1,1,1,1,1
